built_unique_ID	projectID	projectName	projectRecordedBy	projectCreationDate	projectOwner	projectEmailContact	projectInstitutionID	projectNotes	projectContinent	projectCountry	projectState	projectLocality	siteID	siteType	siteDescription	stationID	stationName	stationDecimalLongitude	stationDecimalLatitude	stationNotes	replicateID	replicateName	replicateCollectorName	replicateCollectionDate	replicateCollectionTime	replicateStorageID	replicateStorageDate	replicateStorageLocation	replicateStorageMethod	replicateMinEleInM	replicateMEleInM	replicateMinDepthInM	replicateMDepthInM	replicateFlowRateInMperS	replicateFilterType	replicateFiltDurationInS	replicateVolume	replicateProcessLocation	replicateRiparianVegPerCover	replicateDissO2InmgPerL	replicateWaterTempInC	replicatepH	replicateTSSInMgperL	replicateECInuSpercm	replicateTurbInNTU	replicateDischarge	replicateTide	replicateChlorophyl	replicateSalinityInppt	replicateContaminantsInngPerg	replicatesTraceMetalsInmgPerkg	replicatePercentOrganicContent	replicateMircoActivity	replicateGrainSize	replicateNotes	tractID	tractName	tractAnalystName	tractDate	tractTime	tractLocation	tractMethod	tractMethodCitation	tractNotes	tractTubePlateID	tractDNAStorageLocation	tractMethodOfStorage	tractQuantMethod	tractConcInngPerul	assayID	assayName	assayDescription	assayOwnership	assayCitation	assayDate	assayGeneTarget	assayGeneSymbol	assayPrimeR	assayPrimeF	assayProbe	assayAmpliconLenInBP	assayProbeFluorescentTag	assayDyes	assayQuencher	assayProbeMods	assayTonID	assayKingdom	assayPhylum	assayClass	assayOrder	assayFamily	assayGenus	assaySubgenus	assaySpecies	assayCommonName	assayOrganismScope	assayEstabMeans	resultRunID	resultReactID	resultRecordedBy	resultDate	resultTime	resultPlatform	resultMachineID	resultWellLoc	resultSampleType	resultStdCurveID	resultTemplateConcInCopy	resultUserProvThres	resultUserProvCq	resultUserCopyNum	resultUserProvLOD	resultUserProvLOQ	resultnVolInuL	resultFwdPrimeBatch	resultRevPrimeBatch	resultNTPConcInngPeruL	resultPrimeConcInngPeruL	resultProbeConcInngPeruL	resultMgConcInngPeruL	resultPolymeraseBatch	resultPolymeraseConcInngPeruL	resultthermocyclerProtocol	resultPCRNotes	Cycle1	Cycle2	Cycle3	Cycle4	Cycle5	Cycle6	Cycle7	Cycle8	Cycle9	Cycle10	Cycle11	Cycle12	Cycle13	Cycle14	Cycle15	Cycle16	Cycle17	Cycle18	Cycle19	Cycle20	Cycle21	Cycle22	Cycle23	Cycle24	Cycle25	Cycle26	Cycle27	Cycle28	Cycle29	Cycle30	Cycle31	Cycle32	Cycle33	Cycle34	Cycle35	Cycle36	Cycle37	Cycle38	Cycle39	Cycle40	Cycle41	Cycle42	Cycle43	Cycle44	Cycle45	Cycle46	Cycle47	Cycle48	Cycle49	Cycle50	Cycle51	Cycle52	Cycle53	Cycle54	Cycle55	Cycle56	Cycle57	Cycle58	Cycle59	Cycle60	Cycle61	Cycle62	Cycle63	Cycle64	Cycle65	Cycle66	Cycle67	Cycle68	Cycle69	Cycle70	mdmaprCqwUserThres	mdmaprThres	mdmaprCq	mdmaprPCREffEq	mdmaprPCREff	mdmaprRSqPCREff	userPCREffEq	userPCREff	userRSqPCREff	userStdCurveLineEq	userStdCurveEfficiency	userStdCurveRSq	userStdCurveLOD95	userStdCurveLOQ35	mdmaprStdCurveLineEq	mdmaprStdCurveEfficiency	mdmaprStdCurveRSq	mdmaprStdCurveLOD95	mdmaprStdCurveLOQ35	mdmaprCopyNum
Keji_L_26_CytochromeB_19	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		19			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	26	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	H2	opt	1	182	0.171725788	29.25204783	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.80866	9.946539	9.993981	10.029563	10.005842	10.041423	10.071075	10.072557	10.078488	10.127412	10.13779	10.142238	10.151133	10.149651	10.174854	10.186715	10.200058	10.217849	10.2475	10.268256	10.291977	10.286047	10.317181	10.370553	10.432821	10.533635	10.695235	11.016952	11.611461	12.713008	14.47578	16.896811	19.704792	22.680303	25.689913	28.699524	31.63204	34.517115	37.293962	39.897349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.713008	31	y = 0.07 x + 1.16	1.16724701535945	1	y = 0.04 x + 1.06	1.09486721782901	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	2.29754601226994
Keji_L_27_CytochromeB_20	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		20			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	27	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	H3	opt	1	182	0.171725788	29.27473519	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.829416	10.001394	10.042906	10.07404	10.051801	10.072557	10.108139	10.100726	10.111104	10.134825	10.154098	10.148168	10.171889	10.173372	10.194128	10.208953	10.228227	10.2475	10.277151	10.290495	10.306803	10.309768	10.35721	10.397239	10.456542	10.557357	10.720439	11.034743	11.611461	12.686322	14.437233	16.864195	19.701827	22.711437	25.755146	28.785512	31.750646	34.680197	37.458527	40.124182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	14.437233	32	y = 0.07 x + 1.23	1.16826370900004	1	y = 0.04 x + 1.06	1.09256897129483	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	1.99079754601227
Keji_L_28_CytochromeB_21	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		21			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	28	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	H4	opt	1	182	0.171725788	29.33222845	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.627787	9.768631	9.823486	9.885754	9.853137	9.856103	9.893167	9.896132	9.890202	9.919853	9.937644	9.922818	9.931713	9.940609	9.943574	9.943574	9.961365	9.985086	10.007324	10.025115	10.054766	10.050319	10.094796	10.128895	10.194128	10.281599	10.450612	10.733782	11.297157	12.30382	13.983568	16.351227	19.168103	22.179196	25.239213	28.294783	31.288085	34.216154	37.031548	39.717958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13.983568	32	y = 0.07 x + 1.21	1.17227306550144	1	y = 0.04 x + 1.05	1.08910764009034	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	1.99079754601227
Keji_L_29_CytochromeB_22	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		22			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	29	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	H5	opt	1	182	0.171725788	29.39076536	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.092581	9.217116	9.240837	9.237872	9.263076	9.266041	9.286797	9.340169	9.304588	9.328309	9.369821	9.365373	9.380199	9.393542	9.395024	9.418745	9.423193	9.440984	9.46174	9.479531	9.503252	9.503252	9.540316	9.568485	9.630752	9.716741	9.875376	10.161511	10.707096	11.695968	13.319378	15.569914	18.214813	21.018346	23.870804	26.711402	29.498627	32.214689	34.822524	37.316201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11.695968	31	y = 0.07 x + 1.12	1.16896704936222	1	y = 0.04 x + 1.03	1.09235669503664	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	2.29754601226994
Keji_L_3_CytochromeB_23	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		23			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	3	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	D2	opt	1	1820000	0.171725788	15.67101374	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.538833	9.675229	9.728602	9.734532	9.765666	9.776044	9.801248	9.836829	9.783457	9.864998	9.922818	9.968778	10.118517	10.36314	10.867213	11.750823	13.294174	15.518024	18.211848	21.086544	24.039817	26.878932	29.738803	32.555679	35.237642	37.835099	40.303572	42.690504	44.92918	47.10114	49.121878	51.081831	52.899458	54.638508	56.279709	57.889777	59.316006	60.765956	62.066167	63.232947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13.294174	18	y = 0.07 x + 1.19	1.17359323583982	1	y = 0.03 x + 1.04	1.08130971574772	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	6.28527607361963
Keji_L_30_CytochromeB_24	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		24			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	30	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	H6	opt	1	182	0.171725788	29.43535204	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.602584	9.716741	9.755288	9.749358	9.776044	9.781974	9.774561	9.822004	9.784939	9.816073	9.86055	9.85462	9.879824	9.878341	9.894649	9.927266	9.942091	9.948022	9.97026	9.998429	10.014737	10.005842	10.023633	10.06811	10.118517	10.192645	10.35128	10.630002	11.156313	12.134807	13.762665	16.019132	18.723333	21.587652	24.533512	27.463063	30.334795	33.120537	35.849942	38.394026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.134807	31	y = 0.07 x + 1.14	1.16395567282935	1	y = 0.04 x + 1.05	1.087707650368	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	2.29754601226994
Keji_L_31_CytochromeB_25	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		25			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	31	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	I1	opt	1	18.2	0.171725788	32.98677223	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.682642	9.80866	9.903545	9.943574	9.913923	9.925783	9.959882	9.936161	9.930231	9.945057	9.955435	9.977673	9.992499	9.977673	9.989534	10.019185	10.041423	10.051801	10.069592	10.084418	10.111104	10.099243	10.119999	10.145203	10.174854	10.194128	10.216366	10.272704	10.334972	10.450612	10.659654	11.030295	11.728584	12.962079	14.877556	17.337133	20.088777	22.960508	25.841135	28.652081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.962079	35	y = 0.07 x + 1.17	1.16532130680604	1	y = 0.03 x + 1.04	1.06330646641817	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	1.07055214723926
Keji_L_32_CytochromeB_26	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		26			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	32	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	I2	opt	1	18.2	0.171725788	32.49331894	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.650026	9.779009	9.836829	9.826451	9.811626	9.827934	9.85462	9.882789	9.90058	9.936161	9.943574	9.982121	10.002877	10.002877	10.038458	10.050319	10.087383	10.103691	10.12593	10.145203	10.160029	10.149651	10.173372	10.188197	10.216366	10.228227	10.248983	10.30532	10.382414	10.533635	10.804945	11.331256	12.287512	13.91537	16.256342	19.053946	22.059108	25.145812	28.202864	31.190235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13.91537	35	y = 0.07 x + 1.21	1.17209308219524	1	y = 0.04 x + 1.05	1.08439099778524	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	1.07055214723926
Keji_L_33_CytochromeB_27	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		27			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	33	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	I3	opt	1	18.2	0.171725788	32.70114321	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.249733	9.372786	9.390577	9.40392	9.408367	9.420228	9.435054	9.470635	9.482496	9.51363	9.507699	9.528455	9.538833	9.529938	9.546246	9.547729	9.561072	9.578863	9.601101	9.621857	9.62927	9.633718	9.667817	9.68116	9.703398	9.741945	9.773079	9.816073	9.903545	10.039941	10.266773	10.710061	11.515095	12.904259	14.933893	17.429053	20.152527	22.941235	25.737356	28.469726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.904259	35	y = 0.07 x + 1.17	1.16708034535938	1	y = 0.03 x + 1.03	1.07516614517882	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	1.07055214723926
Keji_L_34_CytochromeB_28	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		28			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	34	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	I4	opt	1	18.2	0.171725788	32.8195706	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.347582	9.503252	9.526973	9.522525	9.52549	9.51956	9.526973	9.574415	9.547729	9.584793	9.587758	9.58331	9.602584	9.593688	9.605549	9.596653	9.602584	9.612962	9.638165	9.64113	9.647061	9.6352	9.648543	9.684125	9.709328	9.737497	9.767149	9.804213	9.867963	9.989534	10.203023	10.618142	11.35646	12.674462	14.640345	17.09844	19.771508	22.536494	25.297033	28.002717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.674462	35	y = 0.07 x + 1.17	1.16789870730505	1	y = 0.03 x + 1.03	1.0695336340388	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	1.07055214723926
Keji_L_35_CytochromeB_29	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		29			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	35	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	I5	opt	1	18.2	0.171725788	32.9368312	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.479531	9.608514	9.639648	9.688573	9.655956	9.678195	9.716741	9.727119	9.69895	9.743427	9.780492	9.774561	9.7968	9.807178	9.819038	9.836829	9.857585	9.879824	9.91837	9.933196	9.955435	9.946539	9.965812	9.999911	10.023633	10.048836	10.082935	10.118517	10.180785	10.300873	10.51881	10.902795	11.638148	12.954667	14.959097	17.532832	20.351191	23.285191	26.220672	29.101299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.954667	35	y = 0.07 x + 1.17	1.17205149481951	1	y = 0.03 x + 1.04	1.06744628326957	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	1.07055214723926
Keji_L_36_CytochromeB_30	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		30			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	36	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	I6	opt	1	18.2	0.171725788	32.67465483	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.338687	9.443949	9.482496	9.488426	9.446914	9.488426	9.526973	9.555142	9.528455	9.543281	9.590723	9.574415	9.581828	9.578863	9.581828	9.593688	9.599619	9.612962	9.632235	9.645578	9.660404	9.660404	9.663369	9.69895	9.719706	9.747875	9.774561	9.829416	9.897614	10.032528	10.260843	10.705613	11.52399	12.950219	15.08808	17.721118	20.619536	23.581704	26.570558	29.479354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.950219	35	y = 0.07 x + 1.18	1.17451113726862	1	y = 0.03 x + 1.03	1.07644373096618	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	1.07055214723926
